id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
7248883,ARIZ,,,PreservedSpecimen,urn:uuid:54f11a6c-4b91-49fd-92b2-2b6ae9177b9a,422944,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca","march 8, 2014",,,,,,"Julia Fonseca","Dale Turner",JF2014-265,2014-03-08,,2014,3,8,67,,2014-3-8,,"Sonoran desert scrub",Rock,"short statured combseed",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Paperflower is a dominant shrub"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""along with creosote bush"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""shrub mesquite"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""cholla"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia macrocentra"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""golf poppies"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""fluffgrass"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Paperflower is a dominant shrub"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""along with creosote bush"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""shrub mesquite"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""cholla"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia macrocentra"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""golf poppies"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""fluffgrass"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,Pima,,"Cienega Creek Natural Preserve, ""andesite basin"" near Three Bridges",,,,32.02069,-110.63956,,14,,"Julia Fonseca",,,,Garmin,,,,,,3382,,,cienega,"2015-12-23 10:04:50",331712,2,7b945b4c-6cf9-4f4d-bd51-34b7d35032cc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7248883
2092538,ASC,,,PreservedSpecimen,ec43a2de-aef7-4f08-873d-24c350849670,ASC00016403,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"J.C. Duran",,429B,1966-03-27,,1966,3,27,86,,,,"N facing slope",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Fouquierua"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Fouquierua"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",flowers,,0,,,,,,,,,,,"United States",Arizona,Pima,,".75 mi NE of Pistol Hill",,,,32.091304,-110.624446,WGS84,1000,,"ajh486 (2020-01-11 20:11:02)",,"georef batch tool 2020-01-11; GeoLocate","reviewed - medium confidence","Point placed in Pistol Hill area. High uncertainty for reference of Pistol Hill; trail or road.",1066,,,,,3500ft.,,,Karen,"2023-07-16 07:02:03",48321,3,ec43a2de-aef7-4f08-873d-24c350849670,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2092538
12723499,ARIZ,,,PreservedSpecimen,urn:uuid:a2ca6dbc-24df-406d-acbb-f8d0f974ef90,429336,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Julia Fonseca",,2015-467,2015-02-15,,2015,2,15,46,,"15 February 2015",,"Creosote-dominant Sonoran desert scrub","DI sandy loam of Holocene terrace",,,,,,,,,,,"creosote, cholla, prickly pear",,,,,,,,,,,,,,"United States",Arizona,Pima,,"Cienega Creek Natural Preserve, near Colossal Cave Road at Vail",,,,32.04827,-110.59858,,,,,,,,,,,,,,,,,Hailey,"2016-12-15 10:31:17",339995,2,0b781d2b-4d8b-435e-8617-5c4668f257be,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12723499
850375,ARIZ,,,PreservedSpecimen,urn:uuid:d9817b5c-dd2c-4e52-8319-a5399b9e5a64,242650,"SAGU 6765","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.E. Bowers",1983-03-14,,,,,,"J. E. Bowers","S. P. Mclaughlin",R-969,1983-03-14,,1983,3,14,73,,"March,14,1983",,"On dry gravelly slopes in desert grassland",,Annual,,,,,,,,,,,Reproductive,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Saguaro National Park, Rincon Mountain District; Along the Manning Camp trail",,,,32.191667,-110.591667,,6000,,,,,,,1441,,,,,"4730 ft.",,,,"2014-06-04 17:55:17",45800,2,434851a4-4845-4ace-8d48-b4256469500f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850375
3244824,ARIZ,,,PreservedSpecimen,urn:uuid:cc6c05ce-8a5a-4208-993f-1e11a1676dcf,405415,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,1969-02-25,,,,,,BF,,,1969-02-25,,1969,2,25,56,56,"February,25,1969",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill",,,,32.215425,-111.005,,,,,,,,,,,,,,,,,Justine,"2017-06-23 16:35:10",307918,2,23acd29d-934f-428e-aa09-1152bb634e34,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3244824
3244538,ARIZ,,,PreservedSpecimen,urn:uuid:24c78c63-e880-4ad0-815d-077e94ca1f56,405449,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,1970-04-08,,,,,,"B. Fink",,,1970-04-08,,1970,4,8,98,,"April,8,1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill",,,,32.215425,-111.002956,,,"32° 12' 55.53"" N 111° 00' 10.64"" W",,,,,,,,,,,,,,Justine,"2015-09-14 13:37:41",307632,2,1c58dcf8-00fd-470e-b184-9b8d0d29a1d2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3244538
3244837,ARIZ,,,PreservedSpecimen,urn:uuid:67de0e56-5616-4263-99a8-fd62f7f4ed61,405404,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,1969-03-11,,,,,,"B. Fink",,,1969-03-11,,1969,3,11,70,,"March,11,1969",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill",,,,32.215425,-111.002956,,,"32° 12' 55.53"" N 111° 00' 10.64"" W",,,,,,,,,,,,,,Justine,"2015-09-14 13:26:11",307931,2,8425861d-6783-4d7a-9101-f1e42f6be6e7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3244837
4559887,ARIZ,,,PreservedSpecimen,urn:uuid:38692959-a893-4cae-abcc-debabfeedb49,418321,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Jennifer E. Johnson",,20141,2014-04-16,,2014,4,16,106,,2014-4-16,"Collected as voucher for leaf wax D/H research project.","Growing in shaded area beneath Larrea tridentatas on north-facing slope w/ full exposure",,"Two individuals",,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill, northwest slope",,,,32.215688,-111.007018,,,,,,,,,912,,,,,,,,fragosok,"2015-07-29 11:54:00",324052,2,2fb64efb-0734-4080-bac7-7814a4e13edc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4559887
5563925,ARIZ,,,PreservedSpecimen,urn:uuid:5d939469-db50-498b-b2bd-045b230ce3fa,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.E. Bowers",1983-12-01,,,,,,"J. E. Bowers","2530, 2559, 2564, 2434","2463-, 2518",1983-04-00,,1983,4,0,,,"18-22 April,1983",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Spaulding Shreve permanent plots XV, XVI, IV, XVII,IX, Area B, Tumamoc Hill, Tucson",,,,32.216667,-111.0063,,,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45830,2,4ccd3caf-5d6c-450f-9fa1-44023e61656b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563925
5563926,ARIZ,,,PreservedSpecimen,urn:uuid:d105013b-85a6-4aab-b3c5-888f4e4bf9df,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.E. Bowers",1983-04-08,,,,,,"J. E. Bowers",,"2233-, 2283",1983-04-08,,1983,4,8,98,,"April,8,1983",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Spaulding-Shreve Permanent Plots VII and XII, Tumamoc Hill, Tucson",,,,32.216667,-111.0063,,,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45831,2,ad56a4ae-054a-4b6d-b83a-341c4773f0d2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563926
1943666,MNA,,,PreservedSpecimen,c26cd207-38a4-4f25-816f-db8b673853a4,B.31146,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Hammond, H. D.",2000,,,,,,"Phillips, A.M. III","Phillips, B.G.",78-90,1978-02-28,,1978,2,28,59,,,,,,,,,,,,,,,,,flowering,,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Tumamoc Hill, west side of Tucson, near University of Arizona Geochronology Labs",,0,,32.212854,-111.006204,WGS84,1807,,ko226,,GeoLocate,"verified w/ reasonable certainty",,823,,,,,"~2700 feet",,,,"2023-07-16 07:02:03",31146,103,c26cd207-38a4-4f25-816f-db8b673853a4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1943666
5563891,ARIZ,,,PreservedSpecimen,urn:uuid:050ad469-5980-4f86-8622-30790643a12d,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"L. Benson",1941-03-11,,,,,,"L. Benson",,10633,1941-03-11,,1941,3,11,70,,"March,11,1941",,"Sonoran Desert",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"A Mountains, Tucson",,,,32.2104,-110.9933,,500,,,,,,,731,,,,,"2400 ft.",,,,"2013-11-07 11:43:44",45792,2,47d5df32-e6c3-4738-9c8d-8fd84bec361c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563891
5563932,ARIZ,,,PreservedSpecimen,urn:uuid:a03eee77-5711-45a4-b1e2-dc0a7465303b,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"L. Benson",1941-03-11,,,,,,"L. Benson",,10633,1941-03-11,,1941,3,11,70,,"March,11,1941",,"''A'' Mountain.",,,,,,,,,,,,,Fruiting,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill",,,,32.21056,-110.9918,WGS84,1000,,,,,,,731,,,,,"2400 ft.",,,,"2017-06-28 14:56:49",45840,2,566c52ec-b7a3-414f-8593-843f2d428602,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563932
673861,ASU,Plants,,PreservedSpecimen,efa04442-9e87-4367-9475-65cfb3688538,,148426,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Jeff Brasher, 10/2000",,,,,,,"Robert L. Mays",,B,1983-03-24,,1983,3,24,83,,,,,,,,,,,,,,,,,flowers,,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Santa Rita Experimental Range and Wildlife Area. Along Forest Rd. 62.",,0,,31.8333,-110.852,,,,,,"GEOLocate_032105; Low precision","not reviewed",,884,,,,,2900ft,,,,"2023-07-16 07:02:03",41565,1,efa04442-9e87-4367-9475-65cfb3688538,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=673861
739148,ASU,Plants,,PreservedSpecimen,c271ea18-674e-4c41-8e15-f4cc99286c8c,,148424,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert L. Mays",,,1983-03-24,,1983,3,24,83,,,,,,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Santa Rita Experimental Range and Wildlife Area; along Forest Road 62",,0,,31.8333,-110.852,,,,,,"GEOLocate_032105; Low precision","not reviewed",,884,,,,,2900ft,,,roisan,"2023-07-16 07:02:03",117016,1,c271ea18-674e-4c41-8e15-f4cc99286c8c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739148
2092543,ASC,,,PreservedSpecimen,866fa7a7-f94f-43ef-9d24-b7f2878104f8,ASC00008726,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"USDA Sacaton-R.H. Peebles",,,,,,,"A. Phillips",,s.n.,1938-03-17,,1938,3,17,76,,,,"Lower Sonoran",,,,,,,,,,,,,flowers,,0,,,,,,,,,,,"United States",Arizona,Pima,,"Espero Canyon, Tucson",,,,32.22167,-110.92583,,,,,,GEOLocate_050106,"not reviewed",,,,,,,,,,Karen,"2023-07-16 07:02:03",48326,3,866fa7a7-f94f-43ef-9d24-b7f2878104f8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2092543
850427,ARIZ,,,PreservedSpecimen,urn:uuid:9dc62ae3-5ae4-42e6-a78b-b8b95408c247,368231,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"K. Mauz",2004-04-08,,,,,,"K. Mauz",,24-45,2004-04-08,,2004,4,8,99,,"April,8,2004",,"Plants scattered, growing in the mesquite understory; on the forested edge of the floodplain.",,,,,,,,,,,,,Flowering,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"On the margin of the West Branch between the Enchanted Hills Wash and Church Wash Diversion. Tucson.",,,,32.22167,-110.92583,,,,,,,,,,,,,,,,,Cheryl,"2013-11-07 11:43:44",127451,2,731c6a77-c506-4e65-a355-6b97a4ccfa61,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850427
5563910,ARIZ,,,PreservedSpecimen,urn:uuid:1c00abab-a0ad-4a89-bce7-7ea95322631d,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"L. Swingle",1916-03-01,,,,,,"L. Swingle",,S-173,1916-03-01,,1916,3,1,61,,"March,1,1916",,Mesas,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,Tucson,,,,32.2217,-110.9265,,15000,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45814,2,c5162874-5212-49f8-bc62-6d40bb5cfeb8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563910
5563933,ARIZ,,,PreservedSpecimen,urn:uuid:02c6cec8-be24-4a1c-987c-9bb13af78236,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"L. Swingle",1916-03-01,,,,,,"L. Swingle",,173,1916-03-01,,1916,3,1,61,,"March,1,1916",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Mesas, Tucson",,,,32.2217,-110.9265,,30000,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45841,2,97368850-9d18-4dc2-8a29-8e198ae87858,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563933
739131,ASU,Plants,,PreservedSpecimen,ed52b19e-6a80-4a72-b829-c6ba817384e2,,166165,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Elinor Lehto",,,,,,,"Elinor Lehto","Keil, Pinkava",10706-B,1968-03-01,,1968,3,1,61,,,,Bajada,,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Sabino Canyon Road; 2.4 miles north of Tanque Verde Road",,0,,32.2848,-110.765,,1000,,,,"est. from locality text",,,,,,,,,,,roisan,"2023-07-16 07:02:03",116981,1,ed52b19e-6a80-4a72-b829-c6ba817384e2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739131
850358,ARIZ,,,PreservedSpecimen,urn:uuid:8929dfc6-e695-4b26-b8be-4b1e76605280,242935,"SAGU 6764","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.E. Bowers",1983-03-20,,,,,,"J. E. Bowers","S. P. McLaughlin",R-1062,1983-03-20,,1983,3,20,79,,"March,20,1983",,"In dry soil in pine-oak woodland",,Annual,,,,,,,,,,,Reproductive,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Saguaro National Park, Rincon Mountain District; Along the Douglas Camp Spring trail",,,,32.233333,-110.633333,,5000,,,,,,,1402,,,,,"4600 ft.",,,,"2014-06-04 17:55:17",45782,2,edf3c994-a061-45a2-9ab4-1394f8371136,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850358
5563888,ARIZ,,,PreservedSpecimen,urn:uuid:60083b94-d6b2-4979-8178-2de5180312a8,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J. E. Bowers, 1984",1978-04-23,,,,,,"C. E. Jenkins","Steve McLaughlin",639,1978-04-23,,1978,4,23,113,,"April,23,1978","Dups sent to: RSA",Bajada.,,"Recurved bristly nutlets.",,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Rincon Valley. Saguaro National Park, Rincon Mountain District; Douglas Springs Trail.",,,,32.233333,-110.633333,,5000,,,,,,,,,,,,,,,,"2014-01-27 10:38:34",45789,2,0235f9f5-2e53-47ea-a5da-78a00fd474dc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563888
10898348,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1238080,1238080,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Heidi H. Schmidt","et al.",2607,1998-04-13,,1998,4,13,103,,1998-4-13,,,,,,,162,,,,,,,,,,,,,6,,,,,,,,"United States",Arizona,Pima,,"Coronado National Forest. On Forest Route 371 (Redington Road), ca. 3.0 miles E of National Forest boundary. In Saguaro-Ocotillo dominated desert. On rocky slopes and well drained flats. Granite soils.",,,,32.26,-110.65333,,,,,,,,,1100,1300,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:1238080,157,bc39ec29-f9e9-4f97-8aab-1bd3e106f001,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=10898348
5563858,ARIZ,,,PreservedSpecimen,urn:uuid:08e1932b-079b-42ec-beee-86ab094255a6,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.J. Thornber",1913-03-26,,,,,,"J. J. Thornber",,s.n.,1913-03-26,,1913,3,26,85,,"March,26,1913",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Sabino Canyon, Santa Catalina Mountains",,,,32.322,-110.809,,2000,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45755,2,da83a0ee-bb4a-4432-9420-01c973515f5f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563858
5563872,ARIZ,,,PreservedSpecimen,urn:uuid:ab66d053-f623-4380-a209-dbfa49a02074,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.J. Thornber",1913-04-05,,,,,,"J. J. Thornber",,s.n.,1913-04-05,,1913,4,5,95,,"April,5,1913",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Sabino Canyon, Santa Catalina Mountains",,,,32.322,-110.809,,2000,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45771,2,d0000a89-d036-49af-a094-6d434908fdd7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563872
