coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
18622945,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:2fef715e-db6b-4a73-8c27-7c7de42da7c8,"2023-07-16 05:07:11"
18623509,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:de604a45-4ee9-4822-bb6d-a84361008256,"2023-07-16 05:07:11"
18624825,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:3b5b3c43-33a2-480d-9aa0-ddea80e4a639,"2023-07-16 05:07:11"
18626496,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e87bd096-423e-4ff7-ab2d-ff2b6b634c99,"2023-07-16 05:07:11"
18627805,"Thomas R. Stoughton",2016-04-22,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a89dabbc-a1d8-4a58-b99a-12a81e8be97d,"2023-07-16 05:07:11"
18628580,"Nick Jensen",2014-04-11,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a7aaca07-2434-4513-8884-1ba1ab0e5c01,"2023-07-16 05:07:11"
18632813,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b25f631f-49af-408c-b874-516beac05957,"2023-07-16 05:07:11"
18635988,"Stephanie Rockwood",2011-06-02,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,"Christi Gabriel",urn:uuid:9fe90970-6d8e-4903-8cfb-ee3df686b159,"2023-07-16 05:07:11"
18637696,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:588c9b1a-9962-49ca-a18f-2e58a570faf8,"2023-07-16 05:07:11"
18643048,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8d18383e-1784-40c2-9a18-afaad6bc213b,"2023-07-16 05:07:11"
18649576,"Scott D. White",2005,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:79775e91-e9ce-41b4-bd17-f5753f9cde4e,"2023-07-16 05:07:11"
18654136,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:83a857a3-e569-4e39-92c9-305785603126,"2023-07-16 05:07:11"
18654422,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c738f1fd-7de4-457f-9ec1-275e0ddf837e,"2023-07-16 05:07:11"
18658093,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:9cf9ddb8-ce80-4421-b911-e5d0efe7d781,"2023-07-16 05:07:11"
18658815,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:696fe075-5dce-42d7-9f37-1cc65bb3b699,"2023-07-16 05:07:11"
18659595,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:6570ac7d-3c9f-408d-9c36-3bedb7ffb239,"2023-07-16 05:07:11"
18661885,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:f6a37986-8b82-4a61-aedf-18a0d70e840d,"2023-07-16 05:07:11"
18667080,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c73f641d-c19d-443c-870d-ee8ba36abd08,"2023-07-16 05:07:11"
18670469,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:69c70802-ecba-4988-bada-53f5d46b4cde,"2023-07-16 05:07:11"
18672546,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:6c6e0d15-79e0-4dbe-8fc0-a8f3f074fd02,"2023-07-16 05:07:11"
18672562,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:73db29fe-ee3f-480c-b071-9f7a30ce39f2,"2023-07-16 05:07:11"
18674114,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4ce7188b-d050-4b8a-9206-350499c1938c,"2023-07-16 05:07:11"
18674631,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:1e3d7794-1109-4398-8d27-f1d52f486ca8,"2023-07-16 05:07:11"
18682673,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:6eb25189-9b96-4911-b65e-7c59c56f5515,"2023-07-16 05:07:11"
18683480,"Orlando Mistretta",2004-04,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:21d23e75-8572-4a3b-ad6d-af4b0180f710,"2023-07-16 05:07:11"
18694438,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4022c312-0499-4d32-98cc-773e2068df85,"2023-07-16 05:07:11"
18695073,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c11a799b-2f8c-4627-a856-b88f17a764dc,"2023-07-16 05:07:11"
18695449,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:580b4820-bf9d-421e-8bc7-398c62524c79,"2023-07-16 05:07:11"
18696211,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b5a67aa6-e5fd-412c-a1b6-3fb630471da9,"2023-07-16 05:07:11"
18696567,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a9338b2b-afa2-4e7a-a554-fb2e6da00074,"2023-07-16 05:07:11"
18701888,"Orlando Mistretta",2004-04,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:d0be6552-5a2c-4433-99d3-597cab6e5f78,"2023-07-16 05:07:11"
18702223,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:be6c71db-8f67-43df-b1a2-da1f775169ae,"2023-07-16 05:07:11"
18702631,"Thomas Stoughton",2011-08,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a3e4a4ec-4bed-4174-9dfa-1b0615c0c179,"2023-07-16 05:07:11"
18712952,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:27552242-e398-4f94-a1dd-05821441e21f,"2023-07-16 05:07:11"
18715668,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:fa468b9d-4677-4e19-8de6-51d6e5b1e6ba,"2023-07-16 05:07:11"
18718431,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:6112dd36-68b8-49af-9cee-cf579c264a50,"2023-07-16 05:07:11"
18720434,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:11dc518a-d142-4462-b974-5ab360d663c3,"2023-07-16 05:07:11"
18724563,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:984a03f0-96a3-4996-afb0-96a1b4f59b91,"2023-07-16 05:07:11"
18725703,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:47767e60-3a60-4af4-9b96-f0fa51be1e70,"2023-07-16 05:07:11"
18728376,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b64caf11-726e-425e-892c-4cbe185888ee,"2023-07-16 05:07:11"
18731485,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4e9fda4c-57ec-4219-bbf6-3af537d2803c,"2023-07-16 05:07:11"
18731504,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8fd817de-131a-412a-9cf3-69124679bec1,"2023-07-16 05:07:11"
18733201,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:5dbe81bc-c217-4643-a99a-f347e3df8ec9,"2023-07-16 05:07:11"
18737161,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8b7e4b14-41f0-4ae7-866c-34caacc84b32,"2023-07-16 05:07:11"
18737349,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:2f60eddf-a460-468f-80c2-6a8a7ff4a205,"2023-07-16 05:07:11"
18738605,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:521e971d-e604-40dd-a266-3303ccd2f58e,"2023-07-16 05:07:11"
18740108,"Thomas Stoughton",2011-06-09,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:7e3f4bde-e9d5-440e-bdc1-17b9e9f2fcf2,"2023-07-16 05:07:11"
18740270,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:15cfba40-0126-4c8f-950b-cbcc80949b46,"2023-07-16 05:07:11"
18744105,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:2f7e4554-b397-4d13-8e88-ea7f3150dd70,"2023-07-16 05:07:11"
18744491,"LeRoy Gross",2006-02,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:cd68879a-7975-4d0b-8134-3b7e8ea802d5,"2023-07-16 05:07:11"
18745317,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e2d7d595-0574-462f-94eb-d4bc28144f20,"2023-07-16 05:07:11"
18745327,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:ba1c6d7a-728b-4235-a959-eed0146f8e8e,"2023-07-16 05:07:11"
18746278,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:fd5ee57b-ebff-44f0-8ae9-c776c666b256,"2023-07-16 05:07:11"
18746546,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4e094030-5d25-479e-a370-d045532b5eee,"2023-07-16 05:07:11"
18759151,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c4a94fce-1db7-4a56-9086-440d2c611dc1,"2023-07-16 05:07:11"
18760379,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:0759c808-b3e6-4f36-8cec-6fbd9fdf1ab5,"2023-07-16 05:07:11"
18760635,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:fcb53b20-141a-4314-afd1-71d660aef8de,"2023-07-16 05:07:11"
18764821,"Tommy Stoughton",2011-02-17,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:020b93ba-f7f9-4361-9561-9df4ea6a4511,"2023-07-16 05:07:11"
18766074,"LeRoy Gross",2006-04,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:3ec6c3c4-e45f-4b8c-8347-b2a68874d96c,"2023-07-16 05:07:11"
18766523,"Thomas R. Stoughton",2016-04-22,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:59ee9971-ad52-42d4-8a91-c3f8cf36cd8c,"2023-07-16 05:07:11"
18770106,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:16b2b88b-0258-45c8-8ef6-d858e96a1534,"2023-07-16 05:07:11"
18782310,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:ab359606-624e-4d34-9aac-1189fb046601,"2023-07-16 05:07:11"
18784176,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:fd543aad-3d82-4be1-903b-9654a561f101,"2023-07-16 05:07:11"
18785428,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:36cdaa4d-b5b8-4179-831e-a2f1cb749d1d,"2023-07-16 05:07:11"
18788738,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:10002513-23a7-4146-8f6b-d513bdc240b1,"2023-07-16 05:07:11"
18790702,"Steve D. Boyd",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:d111a92f-1e55-4477-9f5c-5b5872aa30a6,"2023-07-16 05:07:11"
18791270,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:abc27c51-12ee-455a-b704-ab7d14397a26,"2023-07-16 05:07:11"
18794260,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:86eb0787-46fd-45d6-875c-d0f0390dda2f,"2023-07-16 05:07:11"
18809286,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e792bdb2-9070-4c36-8ed1-2e36c92d28f9,"2023-07-16 05:07:11"
18810845,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:388eb56f-c376-4032-81e7-3e582b5a5ff9,"2023-07-16 05:07:11"
18810894,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:75aa3cea-2035-4eb3-b9e1-64b0ccad34b8,"2023-07-16 05:07:11"
18815825,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:3305a893-4ece-4803-a9cd-965159184eac,"2023-07-16 05:07:11"
18817333,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:7abb7090-6a25-4fc3-ad4e-9b5026fed929,"2023-07-16 05:07:11"
18819102,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:92b6fbd3-84a8-4d1d-9bc4-a936fa8f7865,"2023-07-16 05:07:11"
18830117,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:cee94a6e-1033-4e5d-851d-99d42880ad44,"2023-07-16 05:07:11"
18830803,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:f502c8cf-624a-4eb6-ac99-445c857a0273,"2023-07-16 05:07:11"
18831476,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e3c94b2b-f696-4e2b-bace-960a14d3c66f,"2023-07-16 05:07:11"
18836941,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a6b5d929-9df8-4b8f-a54c-3ef7ee6e195b,"2023-07-16 05:07:11"
18838557,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c85b18fa-efcb-4aae-b980-8da5afe95bba,"2023-07-16 05:07:11"
18840304,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:27a19e50-7d93-42ab-b6c9-66a6e139e813,"2023-07-16 05:07:11"
18847087,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:38eb31f5-a9f0-4bea-8a82-5a5fa1cc055c,"2023-07-16 05:07:11"
18847454,"Orlando Mistretta",2004-04,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8a5eff9f-5985-4164-bf10-a4847753d2b3,"2023-07-16 05:07:11"
18848234,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:2785b7d2-72c2-43a9-a614-abfdf60f144f,"2023-07-16 05:07:11"
18849763,"LeRoy Gross",2015-12,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:5708e627-c741-440e-82f8-a2a1ec92021c,"2023-07-16 05:07:11"
18851564,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a167d83f-58a4-4d6b-84fd-ca5dbc578587,"2023-07-16 05:07:11"
18852436,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:0109b067-f3ce-4a0e-a889-05841acc12c0,"2023-07-16 05:07:11"
20222990,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:1703ab5a-df61-4e4a-9292-4f046367bd22,"2023-07-16 05:07:11"
20223341,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a9af2a89-1095-4ca0-b3aa-0827bd63ddb9,"2023-07-16 05:07:11"
20225351,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:548db4c2-79ef-4cfe-8338-869af2505ca6,"2023-07-16 05:07:11"
20225539,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:bfe47dcb-12cc-4990-b457-a0eedc9d2932,"2023-07-16 05:07:11"
20226395,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:9d655bda-388a-4c12-b843-b9cd1acbcb8c,"2023-07-16 05:07:11"
20227312,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:20336e9f-11d0-4614-b382-3db5f2c06961,"2023-07-16 05:07:11"
25232966,"Sarah J. De Groot",2018-04-02,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:de569ae8-06fe-40f1-872d-8c6d4362a5cc,"2023-07-16 05:07:11"
25233450,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:7c7fbe87-d83f-4022-bd54-e6ba7376805b,"2023-07-16 05:07:11"
25235917,"Sarah J. De Groot",2017-08-24,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:243fd21f-0364-42e2-a681-85a09bd2459d,"2023-07-16 05:07:11"
25235976,"Sarah J. De Groot",2018-04-02,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:68275dff-c983-42c4-abbb-ef574c977669,"2023-07-16 05:07:11"
25236162,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4a9616f6-5b3c-47b6-933d-da4587078156,"2023-07-16 05:07:11"
25237247,"Sarah J. De Groot",2018-06-21,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:ce2c132d-a4dc-4429-b907-bfdced8be820,"2023-07-16 05:07:11"
25238361,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c9fec339-cfa9-4d66-bcb4-96cadab07200,"2023-07-16 05:07:11"
25238967,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:d383e2cd-fd5e-4ca6-951a-1e108f0ce811,"2023-07-16 05:07:11"
25239340,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:95751fce-a0f1-4671-a4ab-205bb56e33d9,"2023-07-16 05:07:11"
25240576,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:3b6aeccc-156c-42ca-b6bb-d4d20311f036,"2023-07-16 05:07:11"
25240936,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:148b3812-1abd-47e9-b4ae-22517aae111b,"2023-07-16 05:07:11"
25241201,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:6e3c2a68-bd26-4367-aa57-8bacad99be5b,"2023-07-16 05:07:11"
25242906,"Sarah J. De Groot",2017-07-19,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8963b5b9-9709-460f-b802-99b0f3ffe046,"2023-07-16 05:07:11"
25243411,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:68b3040f-d084-4fa5-8a18-bb20e2f74dee,"2023-07-16 05:07:11"
25244504,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:3b7cbb6a-6eeb-426c-91a8-f8f4ee53eb87,"2023-07-16 05:07:11"
25245224,"Sarah J. De Groot",2018-07-05,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:94d4afc8-e30d-4879-8c4f-87749fcff2e9,"2023-07-16 05:07:11"
25246867,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:1bc0f363-5c1b-49d7-8d07-eefb3c15a118,"2023-07-16 05:07:11"
25247520,"Sarah J. De Groot",2017-07-24,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:f550d14f-cc4f-46bb-80d9-851cf3e9ec1e,"2023-07-16 05:07:11"
25248018,"Sarah J. De Groot",2017-08-24,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:d4ff7558-5a30-4d93-a683-3693c7ea8aef,"2023-07-16 05:07:11"
25249448,"Sarah J. De Groot",2017-08-14,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4b7e32d7-cd57-42ef-8a61-7211d5ffb863,"2023-07-16 05:07:11"
25249621,"LeRoy Gross",2020-07,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e63d308b-9255-4a8d-96b5-eb5468f79dba,"2023-07-16 05:07:11"
25250001,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b48c7133-f078-44ba-84d9-fc206c7eafdd,"2023-07-16 05:07:11"
25250879,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e6827b2c-3fe9-4062-84d3-ddaf4641d858,"2023-07-16 05:07:11"
25251792,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e9257674-cfd1-4d92-adcc-49dde15615c4,"2023-07-16 05:07:11"
25253614,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:dbb46dd4-141e-4bed-a9ab-b04eb48fb2c0,"2023-07-16 05:07:11"
25254853,"Sarah J. De Groot",2017-08-07,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:650d7ab0-4995-46c4-8e7e-86ce9cd42b23,"2023-07-16 05:07:11"
25256332,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:d7f839c6-4015-4fed-8090-9da4b29b9748,"2023-07-16 05:07:11"
25257029,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c35a84a5-5a45-4faf-b00e-f4c7f141340e,"2023-07-16 05:07:11"
25257593,"Sarah J. De Groot",2017-07-20,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:71ec35b2-74c7-4e45-af97-786e8235c9a2,"2023-07-16 05:07:11"
32089285,"Duncan S. Bell",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:bce9d8de-4585-4bd0-8fc6-5c65e537c689,"2024-02-01 07:46:42"
32110361,"LeRoy Gross","Aug. 2023",,"Pectocarya linearis subsp. ferocula",0,"(I.M. Johnst.) Thorne",,,,,,,urn:uuid:689146a1-a541-4b6e-bd17-ba3771fa9513,"2024-02-01 07:46:42"
32111144,"Sarah J. De Groot",16-Sep-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:dc6eae46-3722-4555-9ddf-4e0f3bef2a07,"2024-02-01 07:46:42"
32111187,"Sarah J. De Groot",16-Sep-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:3cccd3a5-c023-40e7-9b04-1805f5466de7,"2024-02-01 07:46:42"
32111525,"Sarah J. De Groot",23-Sep-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:f5cc591a-1336-41dd-a7ce-7595756a2b3e,"2024-02-01 07:46:42"
32111623,"Sarah J. De Groot",8-Oct-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:e690fbd2-8083-4022-832c-e1cc9c5086f7,"2024-02-01 07:46:42"
32112687,"Sarah J. De Groot",10-Sep-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:51bdbf39-9e0b-4117-aece-858c0b820e9a,"2024-02-01 07:46:42"
32112766,"Sarah J. De Groot",5-Mar-2019,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:ec755d75-e624-4300-b02d-cbe9435584ba,"2024-02-01 07:46:42"
32510624,"L. Gross","1 Sep. 2021",,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:6b1fecae-e80e-4915-b0c0-e2ca8b2dfa51,"2024-05-01 13:19:03"
32510624,"R.F. Thorne",s.d.,,Pectocarya,0,,,,,,,,urn:uuid:aa89f170-732d-4168-b8fe-173577a662e0,"2024-05-01 13:19:03"
33049247,"LeRoy Gross","Feb. 2021",,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:4aa7fa56-b2b3-423d-a41d-9099f51147c3,"2024-09-06 22:21:27"
